visitante_id,fecha,dia_semana,semana,sucursal,variante,categoria,compro,monto_ars
VIS0021558,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021559,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021560,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021561,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,True,14211.51
VIS0021562,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021563,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021564,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021565,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021566,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021567,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021568,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021569,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021570,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,True,90081.71
VIS0021571,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021572,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021573,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021574,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021575,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021576,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021577,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021578,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021579,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021580,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,True,62313.61
VIS0021581,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021582,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021583,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,True,65217.63
VIS0021584,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,True,86151.61
VIS0021585,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021586,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021587,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021588,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021589,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021590,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021591,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021592,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021593,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021594,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021595,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,True,28450.18
VIS0021596,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,True,73548.02
VIS0021597,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,True,35804.94
VIS0021598,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,True,50577.85
VIS0021599,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021600,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,True,40931.03
VIS0021601,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021602,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,True,20796.35
VIS0021603,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021604,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021605,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021606,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021607,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,True,59769.71
VIS0021608,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,True,54801.68
VIS0021609,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,True,49674.46
VIS0021610,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021611,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021612,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021613,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021614,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021615,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021616,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021617,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,True,71996.72
VIS0021618,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,False,
VIS0021619,2026-04-29,Miércoles,9,Norte,B,Bebidas y almacén,True,28240.63
VIS0021620,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021621,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,True,41876.8
VIS0021622,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,True,16913.7
VIS0021623,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021624,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021625,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,True,56510.17
VIS0021626,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021627,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021628,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021629,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021630,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021631,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,True,27404.52
VIS0021632,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021633,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021634,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021635,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,True,36851.39
VIS0021636,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021637,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021638,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021639,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,True,49000.78
VIS0021640,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021641,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021642,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,True,67580.72
VIS0021643,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,True,36518.41
VIS0021644,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021645,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,True,32855.94
VIS0021646,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021647,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021648,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,True,63863.16
VIS0021649,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021650,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021651,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021652,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021653,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021654,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,True,64927.1
VIS0021655,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021656,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021657,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,True,50818.07
VIS0021658,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021659,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021660,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021661,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021662,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,True,18827.41
VIS0021663,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021664,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021665,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,True,54035.24
VIS0021666,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021667,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021668,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021669,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021670,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021671,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021672,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021673,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021674,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021675,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021676,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,True,62170.7
VIS0021677,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021678,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021679,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021680,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,True,43712.02
VIS0021681,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021682,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021683,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021684,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021685,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021686,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021687,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021688,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021689,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021690,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021691,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021692,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021693,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021694,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021695,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021696,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021697,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,True,59685.02
VIS0021698,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021699,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,True,32919.79
VIS0021700,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,True,63064.63
VIS0021701,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021702,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021703,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021704,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021705,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021706,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021707,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021708,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021709,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,True,31726.97
VIS0021710,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021711,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021712,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,True,30835.82
VIS0021713,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021714,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,True,51168.38
VIS0021715,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021716,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021717,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021718,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021719,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021720,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021721,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021722,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021723,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021724,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021725,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021726,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021727,2026-04-29,Miércoles,9,Oeste,B,Bebidas y almacén,False,
VIS0021728,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021729,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021730,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021731,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,True,59555.6
VIS0021732,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,True,56827.13
VIS0021733,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,True,58595.02
VIS0021734,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021735,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021736,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,True,63654.78
VIS0021737,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,True,66460.92
VIS0021738,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021739,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021740,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021741,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021742,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021743,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021744,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,True,60599.65
VIS0021745,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021746,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021747,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021748,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021749,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021750,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021751,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,True,45159.57
VIS0021752,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,True,52459.36
VIS0021753,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021754,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021755,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021756,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021757,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021758,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021759,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021760,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021761,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021762,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021763,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021764,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021765,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021766,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021767,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021768,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,True,102513.34
VIS0021769,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021770,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,True,72986.26
VIS0021771,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021772,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021773,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021774,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021775,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021776,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,True,47255.45
VIS0021777,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021778,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,True,55356.79
VIS0021779,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021780,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,True,64124.95
VIS0021781,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021782,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,True,59290.33
VIS0021783,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,True,68902.18
VIS0021784,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021785,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021786,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021787,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021788,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021789,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021790,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,True,66547.94
VIS0021791,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021792,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,True,10574.89
VIS0021793,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,True,68227.53
VIS0021794,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,True,27473.21
VIS0021795,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,True,83718.27
VIS0021796,2026-04-29,Miércoles,9,Sur,B,Bebidas y almacén,False,
VIS0021797,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021798,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021799,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021800,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021801,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021802,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,True,66465.74
VIS0021803,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021804,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021805,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021806,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021807,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021808,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021809,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021810,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021811,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021812,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021813,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021814,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021815,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021816,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021817,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021818,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021819,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,True,36474.53
VIS0021820,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021821,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021822,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021823,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021824,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021825,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021826,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021827,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021828,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021829,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021830,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021831,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021832,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021833,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021834,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021835,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021836,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021837,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,True,46906.04
VIS0021838,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021839,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021840,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021841,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021842,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021843,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021844,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021845,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021846,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021847,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021848,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021849,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021850,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021851,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,True,63923.66
VIS0021852,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021853,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021854,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,True,68404.5
VIS0021855,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021856,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021857,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021858,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021859,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021860,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021861,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021862,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021863,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021864,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021865,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021866,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021867,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021868,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021869,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021870,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,True,40590.58
VIS0021871,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021872,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021873,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021874,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021875,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021876,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021877,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021878,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021879,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021880,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021881,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021882,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021883,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021884,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021885,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021886,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,True,33827.82
VIS0021887,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021888,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021889,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
VIS0021890,2026-04-30,Jueves,9,Centro,A,Bebidas y almacén,False,
